1656633600000,19942.21000000,19978.47000000,19755.34000000,19759.96000000,1012.03011000,1656633779999,20090404.38661680,12202,493.99531000,9807088.90016690,0
1656633780000,19759.96000000,19800.13000000,19658.97000000,19687.91000000,746.10688000,1656633959999,14717659.24903690,8954,315.65266000,6225677.17128580,0
1656633960000,19687.91000000,19824.99000000,19681.37000000,19740.62000000,555.36634000,1656634139999,10973786.09547160,7164,299.86017000,5923998.27182040,0
1656634140000,19740.62000000,19812.58000000,19736.09000000,19769.50000000,445.77776000,1656634319999,8813858.92428320,4948,180.36962000,3565207.78557070,0
1656634320000,19769.50000000,19783.43000000,19707.00000000,19724.38000000,304.54168000,1656634499999,6015348.03466750,4154,134.69079000,2660122.27215120,0
1656634500000,19724.39000000,19751.96000000,19704.56000000,19747.97000000,244.01084000,1656634679999,4813321.01508520,3817,111.07385000,2190731.55634280,0
1656634680000,19747.98000000,19813.30000000,19744.24000000,19792.20000000,333.59687000,1656634859999,6603264.60147430,3889,187.32744000,3707972.95910920,0
1656634860000,19792.19000000,19792.20000000,19748.36000000,19770.39000000,174.82132000,1656635039999,3455531.51375090,2595,83.11995000,1642822.48672410,0
1656635040000,19770.38000000,19950.00000000,19750.11000000,19924.84000000,679.35348000,1656635219999,13507185.30741360,7613,380.95083000,7573502.69583670,0
1656635220000,19924.84000000,20699.99000000,19890.62000000,20491.03000000,2783.87051000,1656635399999,56625350.29580320,30165,1728.88669000,35139511.04279670,0
1656635400000,20491.03000000,20918.35000000,20432.60000000,20707.89000000,2100.70138000,1656635579999,43431270.34461210,27244,1186.00971000,24532097.44220530,0
1656635580000,20707.90000000,20717.23000000,20464.93000000,20525.59000000,1274.99838000,1656635759999,26274971.53472430,16025,606.43310000,12495753.33926240,0
1656635760000,20525.59000000,20572.68000000,20371.82000000,20380.67000000,888.42848000,1656635939999,18191257.86531230,10373,423.36508000,8667950.77767360,0
1656635940000,20380.67000000,20468.42000000,20367.92000000,20436.50000000,783.39464000,1656636119999,15994141.29619320,9462,389.49102000,7952424.58935110,0
1656636120000,20436.51000000,20497.04000000,20400.00000000,20412.41000000,712.77015000,1656636299999,14568558.79022170,7368,343.97118000,7030851.85752880,0
1656636300000,20412.40000000,20502.26000000,20398.00000000,20454.77000000,573.96653000,1656636479999,11732582.58633740,6765,308.58187000,6307703.17690070,0
1656636480000,20454.78000000,20477.29000000,20400.33000000,20401.71000000,342.42766000,1656636659999,6998617.10983710,4418,160.12569000,3272601.56700850,0
1656636660000,20401.57000000,20435.71000000,20341.67000000,20420.13000000,392.33962000,1656636839999,8002197.84862360,4857,176.69228000,3603511.26774130,0
