1646092800000,43160.00000000,43529.82000000,43155.68000000,43428.83000000,634.06281000,1646093099999,27497658.08063950,14677,369.84994000,16038086.28696180,0
1646093100000,43428.84000000,43463.10000000,43218.65000000,43431.50000000,254.11145000,1646093399999,11014639.39283940,8688,129.68606000,5621516.16551160,0
1646093400000,43431.50000000,43608.00000000,43361.00000000,43373.48000000,363.79032000,1646093699999,15821936.01176250,10099,184.64089000,8030760.09068210,0
1646093700000,43373.47000000,43373.48000000,43173.17000000,43265.92000000,222.63449000,1646093999999,9631765.20832720,6952,109.52585000,4738008.52824910,0
1646094000000,43265.93000000,43338.63000000,43203.95000000,43279.99000000,213.83538000,1646094299999,9252265.82125670,6414,105.26012000,4554466.07252310,0
1646094300000,43279.99000000,43400.00000000,43260.00000000,43377.95000000,126.47146000,1646094599999,5481167.08805480,5725,64.53271000,2796633.38946470,0
1646094600000,43377.96000000,43535.91000000,43300.01000000,43523.80000000,387.96287000,1646094899999,16847090.34387060,7502,233.57937000,10142503.89770720,0
1646094900000,43523.81000000,43545.14000000,43401.27000000,43424.01000000,219.27872000,1646095199999,9534176.37403230,6122,76.40497000,3321732.82630230,0
1646095200000,43424.02000000,43533.84000000,43421.97000000,43525.23000000,223.68288000,1646095499999,9724204.33980200,4482,160.01466000,6956899.23920970,0
1646095500000,43525.23000000,43750.00000000,43329.81000000,43351.82000000,485.30791000,1646095799999,21127503.88454230,12291,266.66611000,11611366.97400810,0
1646095800000,43351.81000000,43494.19000000,43350.96000000,43463.12000000,164.02851000,1646096099999,7121493.49800870,4950,77.90890000,3382491.61792110,0
1646096100000,43463.13000000,43569.65000000,43457.54000000,43560.00000000,180.94667000,1646096399999,7875785.95023500,4879,106.88052000,4652173.68332470,0
1646096400000,43560.01000000,43630.09000000,43470.00000000,43507.68000000,297.55159000,1646096699999,12960083.21995220,6951,92.50598000,4029116.47700110,0
1646096700000,43507.69000000,43549.43000000,43435.91000000,43451.29000000,135.18476000,1646096999999,5878491.64570910,5039,55.76487000,2425016.49158950,0
1646097000000,43451.28000000,43455.84000000,43263.95000000,43288.83000000,245.55708000,1646097299999,10647771.00256620,7257,97.15631000,4212600.28957790,0
1646097300000,43288.84000000,43300.00000000,43222.22000000,43286.19000000,300.26996000,1646097599999,12993493.03766360,9003,158.58117000,6862950.40642150,0
1646097600000,43286.19000000,43383.63000000,43281.30000000,43331.41000000,181.15620000,1646097899999,7849116.58683480,6821,78.08896000,3383342.13691870,0
1646097900000,43331.40000000,43331.41000000,43243.78000000,43278.14000000,252.50038000,1646098199999,10928644.81738700,7759,129.27766000,5595706.15336580,0
1646098200000,43278.13000000,43345.35000000,43252.50000000,43289.63000000,221.22096000,1646098499999,9577355.35888540,6574,128.15243000,5547718.78701350,0
1646098500000,43289.64000000,43347.20000000,43286.56000000,43323.56000000,121.64462000,1646098799999,5268946.76896870,5018,71.71018000,3106009.51023370,0
1646098800000,43323.55000000,43438.30000000,43267.76000000,43387.96000000,161.82998000,1646099099999,7017668.96198100,4787,90.61314000,3928783.71052720,0
1646099100000,43387.97000000,43387.97000000,43330.10000000,43378.40000000,98.07920000,1646099399999,4252390.99517290,3804,47.75147000,2070460.88288160,0
1646099400000,43378.40000000,43400.00000000,43312.76000000,43365.41000000,100.14942000,1646099699999,4343040.98162820,3839,52.77991000,2288900.28543030,0
1646099700000,43365.41000000,43368.57000000,43225.67000000,43259.90000000,194.73836000,1646099999999,8426193.41451170,5024,82.77090000,3581476.25178250,0
1646100000000,43259.89000000,43292.60000000,43173.09000000,43225.95000000,152.97381000,1646100299999,6615118.43115190,4873,64.97281000,2809471.94250350,0
